year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_sin,day_cos,hour_sin,hour_cos,is_mond,is_tues,is_wed,is_thurs,is_fri,is_sat,is_sun,type_day_workday,type_day_sat,type_day_sun,type_day_holiday,holiday_coef,demand,solar,solar_share_demand,wind,wind_share_demand,gas_generation,gas_price,residual_demand,interchange_balance,temp_dev,price_es_24h,target_price
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,0.707107,-0.707107,0,0,0,0,0,1,0,0,1,0,0,0.0,24253.16666666667,8455.3333,0.3486,9657.1667,0.3982,2149.91666666667,44.85,6140.6667,-785.25,4.82,45.1,6.04
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,0.5,-0.866025,0,0,0,0,0,1,0,0,1,0,0,0.0,23810.66666666667,8823.8333,0.3706,9762.4167,0.41,2121.41666666667,44.85,5224.4167,-1034.83333333333,4.8,28.45,4.3
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,0.258819,-0.965926,0,0,0,0,0,1,0,0,1,0,0,0.0,24101.33333333333,8635.0833,0.3583,10142.5833,0.4208,2255.08333333333,44.85,5323.6667,-1033.66666666667,4.78,4.3,2.8
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,0.0,-1.0,0,0,0,0,0,1,0,0,1,0,0,0.0,23852.08333333333,8340.3333,0.3497,10428.5,0.4372,2294.33333333333,44.85,5083.25,-1255.41666666667,4.76,4.3,1.62
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.258819,-0.965926,0,0,0,0,0,1,0,0,1,0,0,0.0,22854.33333333333,8029.5833,0.3513,9952.8333,0.4355,2380.75,44.85,4871.9167,-1236.33333333333,4.75,4.3,1.34
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.5,-0.866025,0,0,0,0,0,1,0,0,1,0,0,0.0,22445.33333333333,6999.75,0.3119,10613.0833,0.4728,2463.0,44.85,4832.5,-1448.25,4.73,4.3,0.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.707107,-0.707107,0,0,0,0,0,1,0,0,1,0,0,0.0,22883.75,6261.5833,0.2736,10379.9167,0.4536,2575.16666666667,44.85,6242.25,-227.91666666667,4.71,4.3,0.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.866025,-0.5,0,0,0,0,0,1,0,0,1,0,0,0.0,23875.91666666667,2878.9167,0.1206,11975.75,0.5016,3118.83333333333,44.85,9021.25,-156.25,4.69,4.3,0.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.965926,-0.258819,0,0,0,0,0,1,0,0,1,0,0,0.0,25666.91666666667,551.75,0.0215,13270.9167,0.517,3074.75,44.85,11844.25,401.5,4.67,14.0,1.62
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-1.0,-0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,26885.16666666667,228.25,0.0085,13697.8333,0.5095,3256.5,44.85,12959.0834,265.5,4.65,44.6,4.3
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.965926,0.258819,0,0,0,0,0,1,0,0,1,0,0,0.0,26532.41666666667,183.75,0.0069,13919.0,0.5246,3381.83333333333,44.85,12429.6667,-57.91666666667,4.63,62.83,19.17
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.866025,0.5,0,0,0,0,0,1,0,0,1,0,0,0.0,24779.5,173.5,0.007,13712.6667,0.5534,3149.75,44.85,10893.3333,-522.0,4.61,92.49,23.55
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.707107,0.707107,0,0,0,0,0,1,0,0,1,0,0,0.0,23101.08333333333,171.8333,0.0074,13630.25,0.59,3017.66666666667,44.85,9299.0,-965.58333333333,4.59,69.7,20.25
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.5,0.866025,0,0,0,0,0,1,0,0,1,0,0,0.0,21644.0,123.3333,0.0057,12992.5833,0.6003,2883.0,44.85,8528.0834,-657.91666666667,4.57,53.25,14.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.571268,0.820763,-0.258819,0.965926,0,0,0,0,0,1,0,0,1,0,0,0.0,38856.0,182.167,0.0047,22531.0,0.5799,5506.917,44.85,16142.833,-105.833,4.55,45.1,4.3
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,21111.25,82.0,0.0039,15377.5,0.7284,4117.541833333336,45.62,5651.75,300.08333333333,4.53,15.07,4.3
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.258819,0.965926,0,0,0,0,0,0,1,0,0,1,0,0.0,19129.83333333333,82.0,0.0043,10777.9167,0.5634,2728.16666666667,45.62,8269.9166,400.08333333333,4.59,4.55,1.38
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.5,0.866025,0,0,0,0,0,0,1,0,0,1,0,0.0,18249.25,81.9167,0.0045,10584.5833,0.58,2429.08333333333,45.62,7582.75,271.16666666667,4.66,4.3,0.02
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.707107,0.707107,0,0,0,0,0,0,1,0,0,1,0,0.0,17927.0,80.6667,0.0045,9762.0,0.5445,2577.83333333333,45.62,8084.3333,813.66666666667,4.72,4.3,0.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.866025,0.5,0,0,0,0,0,0,1,0,0,1,0,0.0,18148.41666666667,81.9167,0.0045,9817.8333,0.541,2485.41666666667,45.62,8248.6667,693.0,4.78,4.3,0.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.965926,0.258819,0,0,0,0,0,0,1,0,0,1,0,0.0,18574.75,82.0,0.0044,9544.5,0.5138,2686.16666666667,45.62,8948.25,745.08333333333,4.84,4.3,0.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0.0,19236.75,175.25,0.0091,9704.8333,0.5045,2705.58333333333,45.62,9356.6667,1146.0,4.9,4.3,0.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.965926,-0.258819,0,0,0,0,0,0,1,0,0,1,0,0.0,20167.25,1629.9167,0.0808,10002.0833,0.496,2443.75,45.62,8535.25,906.66666666667,4.97,4.3,0.05
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.866025,-0.5,0,0,0,0,0,0,1,0,0,1,0,0.0,21231.83333333333,4220.75,0.1988,9080.4167,0.4277,2330.16666666667,45.62,7930.6666,33.91666666667,5.03,6.04,0.69
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.707107,-0.707107,0,0,0,0,0,0,1,0,0,1,0,0.0,21631.0,5977.5,0.2763,8703.8333,0.4024,2121.25,45.62,6949.6667,-506.0,5.09,6.04,0.91
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.5,-0.866025,0,0,0,0,0,0,1,0,0,1,0,0.0,21835.16666666667,6817.3333,0.3122,8983.0,0.4114,2268.33333333333,45.62,6034.8334,-1718.25,5.16,4.3,0.86
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.258819,-0.965926,0,0,0,0,0,0,1,0,0,1,0,0.0,22108.66666666667,7138.3333,0.3229,9195.1667,0.4159,2299.33333333333,45.62,5775.1667,-2408.66666666667,5.22,2.8,0.6
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,0.0,-1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,22966.91666666667,6835.6667,0.2976,9041.25,0.3937,2600.58333333333,45.62,7090.0,-1394.66666666667,5.28,1.62,0.66
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.258819,-0.965926,0,0,0,0,0,0,1,0,0,1,0,0.0,23169.83333333333,6272.5833,0.2707,9827.0,0.4241,2916.41666666667,45.62,7070.25,-2150.0,5.34,1.34,0.96
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.5,-0.866025,0,0,0,0,0,0,1,0,0,1,0,0.0,22370.41666666667,5000.25,0.2235,9392.1667,0.4198,3088.16666666667,45.62,7978.0,-2030.08333333333,5.4,0.0,1.42
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.707107,-0.707107,0,0,0,0,0,0,1,0,0,1,0,0.0,22341.08333333333,2954.5,0.1322,8822.9167,0.3949,3535.25,45.62,10563.6666,-1373.75,5.47,0.0,2.8
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.866025,-0.5,0,0,0,0,0,0,1,0,0,1,0,0.0,23070.66666666667,1063.1667,0.0461,8459.1667,0.3667,4523.91666666667,45.62,13548.3333,-904.08333333333,5.53,0.0,3.5
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.965926,-0.258819,0,0,0,0,0,0,1,0,0,1,0,0.0,24739.66666666667,210.0,0.0085,8425.25,0.3406,4895.08333333333,45.62,16104.4167,-608.08333333333,5.59,1.62,4.3
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-1.0,-0.0,0,0,0,0,0,0,1,0,0,1,0,0.0,25832.41666666667,155.1667,0.006,8054.4167,0.3118,5821.25,45.62,17622.8333,382.41666666667,5.66,4.3,15.1
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.965926,0.258819,0,0,0,0,0,0,1,0,0,1,0,0.0,26263.5,127.0,0.0048,8487.5,0.3232,5330.0,45.62,17649.0,1790.66666666667,5.72,19.17,27.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.866025,0.5,0,0,0,0,0,0,1,0,0,1,0,0.0,25827.0,116.9167,0.0045,9050.4167,0.3504,5132.41666666667,45.62,16659.6666,1395.41666666667,5.78,23.55,64.21
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.707107,0.707107,0,0,0,0,0,0,1,0,0,1,0,0.0,24314.25,116.6667,0.0048,9508.5,0.3911,4759.41666666667,45.62,14689.0833,147.41666666667,5.84,20.25,63.81
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.5,0.866025,0,0,0,0,0,0,1,0,0,1,0,0.0,22474.33333333333,115.5,0.0051,9718.5833,0.4324,3908.91666666667,45.62,12640.25,-418.25,5.9,14.0,50.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.394356,0.918958,-0.258819,0.965926,0,0,0,0,0,0,1,0,0,1,0,0.0,21123.66666666667,85.4167,0.004,9891.75,0.4683,3207.58333333333,45.62,11146.5,1195.58333333333,5.97,4.3,30.4
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0.0,20067.83333333333,27.0,0.0013,10792.75,0.5378,3306.0,45.98,9248.0833,-276.08333333333,6.03,4.3,8.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.258819,0.965926,1,0,0,0,0,0,0,1,0,0,0,0.0,19479.0,27.0,0.0014,11247.3333,0.5774,2817.75,45.98,8204.6667,-430.91666666667,6.17,1.38,8.2
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.5,0.866025,1,0,0,0,0,0,0,1,0,0,0,0.0,19159.33333333333,27.0,0.0014,11284.5833,0.589,2865.33333333333,45.98,7847.75,-628.41666666667,6.31,0.02,7.57
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.707107,0.707107,1,0,0,0,0,0,0,1,0,0,0,0.0,19111.91666666667,27.4167,0.0014,11170.25,0.5845,3045.0,45.98,7914.25,-810.25,6.46,0.0,5.2
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.866025,0.5,1,0,0,0,0,0,0,1,0,0,0,0.0,19907.83333333333,27.3333,0.0014,10779.5,0.5415,3330.58333333333,45.98,9101.0,-521.75,6.6,0.0,5.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.965926,0.258819,1,0,0,0,0,0,0,1,0,0,0,0.0,22687.5,26.8333,0.0012,10877.5,0.4794,3588.08333333333,45.98,11783.1667,122.58333333333,6.74,0.0,7.54
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0.0,26298.58333333333,41.0,0.0016,11318.3333,0.4304,3660.58333333333,45.98,14939.25,688.41666666667,6.88,0.0,32.62
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.965926,-0.258819,1,0,0,0,0,0,0,1,0,0,0,0.0,28068.33333333333,1083.4167,0.0386,10695.25,0.381,3951.66666666667,45.98,16289.6666,1063.33333333333,7.02,0.05,80.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.866025,-0.5,1,0,0,0,0,0,0,1,0,0,0,0.0,28410.25,5071.6667,0.1785,9679.9167,0.3407,3693.66666666667,45.98,13658.6666,80.83333333333,7.16,0.69,90.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.707107,-0.707107,1,0,0,0,0,0,0,1,0,0,0,0.0,27890.16666666667,7971.1667,0.2858,10280.8333,0.3686,2975.58333333333,45.98,9638.1667,-1094.5,7.3,0.91,39.8
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.5,-0.866025,1,0,0,0,0,0,0,1,0,0,0,0.0,27158.5,8779.5,0.3233,10988.8333,0.4046,2861.75,45.98,7390.1667,-1915.75,7.45,0.86,34.24
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.258819,-0.965926,1,0,0,0,0,0,0,1,0,0,0,0.0,26999.58333333333,9252.9167,0.3427,11365.75,0.421,2926.83333333333,45.98,6380.9166,-2491.83333333333,7.59,0.6,19.17
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,0.0,-1.0,1,0,0,0,0,0,0,1,0,0,0,0.0,27473.66666666667,9013.0833,0.3281,13078.25,0.476,2700.75,45.98,5382.3334,-3084.83333333333,7.73,0.66,7.24
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.258819,-0.965926,1,0,0,0,0,0,0,1,0,0,0,0.0,27308.16666666667,9072.3333,0.3322,13958.6667,0.5112,2343.33333333333,45.98,4277.1667,-3602.16666666667,7.87,0.96,5.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.5,-0.866025,1,0,0,0,0,0,0,1,0,0,0,0.0,27010.41666666667,8452.5,0.3129,14746.9167,0.546,2465.25,45.98,3811.0,-4207.5,8.01,1.42,4.3
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.707107,-0.707107,1,0,0,0,0,0,0,1,0,0,0,0.0,27021.33333333333,7091.9167,0.2625,15069.6667,0.5577,2869.16666666667,45.98,4859.7499,-3741.0,8.16,2.8,4.3
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.866025,-0.5,1,0,0,0,0,0,0,1,0,0,0,0.0,28072.58333333333,2927.6667,0.1043,16733.5833,0.5961,3991.0,45.98,8411.3333,-2721.16666666667,8.3,3.5,5.17
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.965926,-0.258819,1,0,0,0,0,0,0,1,0,0,0,0.0,29575.0,369.5833,0.0125,16898.4167,0.5714,5193.0,45.98,12307.0,-2529.16666666667,8.44,4.3,35.29
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-1.0,-0.0,1,0,0,0,0,0,0,1,0,0,0,0.0,30415.83333333333,224.5833,0.0074,15797.4167,0.5194,5543.5,45.98,14393.8333,-2934.08333333333,8.58,15.1,63.15
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.965926,0.258819,1,0,0,0,0,0,0,1,0,0,0,0.0,30558.5,168.75,0.0055,15281.75,0.5001,5575.0,45.98,15108.0,-3030.5,8.72,27.0,87.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.866025,0.5,1,0,0,0,0,0,0,1,0,0,0,0.0,29630.66666666667,163.4167,0.0055,15197.3333,0.5129,5359.08333333333,45.98,14269.9167,-2931.33333333333,8.86,64.21,96.81
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.707107,0.707107,1,0,0,0,0,0,0,1,0,0,0,0.0,26790.91666666667,120.5,0.0045,14762.0833,0.551,4586.41666666667,45.98,11908.3334,-3186.66666666667,9.0,63.81,94.75
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.5,0.866025,1,0,0,0,0,0,0,1,0,0,0,0.0,24287.25,85.5833,0.0035,14042.5,0.5782,3622.41666666667,45.98,10159.1667,-3245.83333333333,9.15,50.0,63.15
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.201299,0.97953,-0.258819,0.965926,1,0,0,0,0,0,0,1,0,0,0,0.0,22817.16666666667,73.5,0.0032,13230.25,0.5798,3594.75,45.98,9513.4167,-2428.08333333333,9.29,30.4,36.4
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0.0,21790.66666666667,40.3333,0.0019,12133.25,0.5568,3886.41666666667,45.89,9617.0834,-2122.5,9.43,8.0,61.6
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.258819,0.965926,0,1,0,0,0,0,0,1,0,0,0,0.0,20967.91666666667,30.4167,0.0015,10985.5,0.5239,4000.16666666667,45.89,9952.0,-1821.75,9.36,8.2,60.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.5,0.866025,0,1,0,0,0,0,0,1,0,0,0,0.0,20628.25,23.0833,0.0011,10398.8333,0.5041,3817.5,45.89,10206.3334,-1555.08333333333,9.29,7.57,64.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.707107,0.707107,0,1,0,0,0,0,0,1,0,0,0,0.0,20673.58333333333,23.0,0.0011,9140.6667,0.4421,3945.16666666667,45.89,11509.9166,-677.83333333333,9.22,5.2,64.8
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.866025,0.5,0,1,0,0,0,0,0,1,0,0,0,0.0,21250.08333333333,23.0,0.0011,8067.25,0.3796,4677.41666666667,45.89,13159.8333,-1291.5,9.15,5.0,65.5
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.965926,0.258819,0,1,0,0,0,0,0,1,0,0,0,0.0,23816.25,22.9167,0.001,7587.0,0.3186,5529.25,45.89,16206.3333,-376.08333333333,9.08,7.54,75.26
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0.0,27151.08333333333,53.3333,0.002,7272.9167,0.2679,6620.33333333333,45.89,19824.8333,609.66666666667,9.0,32.62,94.8
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.965926,-0.258819,0,1,0,0,0,0,0,1,0,0,0,0.0,28382.58333333333,907.9167,0.032,6864.4167,0.2419,6541.25,45.89,20610.2499,617.0,8.93,80.0,101.94
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.866025,-0.5,0,1,0,0,0,0,0,1,0,0,0,0.0,28595.25,2640.8333,0.0924,6394.5,0.2236,6028.33333333333,45.89,19559.9167,-244.0,8.86,90.0,129.47
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.707107,-0.707107,0,1,0,0,0,0,0,1,0,0,0,0.0,28442.91666666667,3605.5,0.1268,6303.5833,0.2216,5518.58333333333,45.89,18533.8334,-798.0,8.79,39.8,115.01
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.5,-0.866025,0,1,0,0,0,0,0,1,0,0,0,0.0,28335.41666666667,4612.5,0.1628,5690.6667,0.2008,5356.91666666667,45.89,18032.25,-1237.08333333333,8.72,34.24,105.24
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.258819,-0.965926,0,1,0,0,0,0,0,1,0,0,0,0.0,28469.41666666667,5559.25,0.1953,5354.25,0.1881,4630.0,45.89,17555.9167,66.25,8.65,19.17,104.5
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,0.0,-1.0,0,1,0,0,0,0,0,1,0,0,0,0.0,28735.08333333333,5801.0,0.2019,5034.5,0.1752,4797.75,45.89,17899.5833,387.08333333333,8.58,7.24,102.64
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.258819,-0.965926,0,1,0,0,0,0,0,1,0,0,0,0.0,28787.0,4942.8333,0.1717,4777.5,0.166,5388.16666666667,45.89,19066.6667,-21.0,8.51,5.0,101.94
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.5,-0.866025,0,1,0,0,0,0,0,1,0,0,0,0.0,28484.91666666667,3813.0833,0.1339,4889.4167,0.1716,6617.5,45.89,19782.4167,-82.33333333333,8.44,4.3,109.92
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.707107,-0.707107,0,1,0,0,0,0,0,1,0,0,0,0.0,28415.75,2632.8333,0.0927,5033.25,0.1771,6444.91666666667,45.89,20749.6667,460.66666666667,8.37,4.3,119.07
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.866025,-0.5,0,1,0,0,0,0,0,1,0,0,0,0.0,28829.5,1053.5833,0.0365,5355.3333,0.1858,6978.91666666667,45.89,22420.5834,816.33333333333,8.3,5.17,125.48
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.965926,-0.258819,0,1,0,0,0,0,0,1,0,0,0,0.0,29847.41666666667,118.9167,0.004,6335.9167,0.2123,7276.5,45.89,23392.5833,1494.75,8.23,35.29,125.48
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-1.0,-0.0,0,1,0,0,0,0,0,1,0,0,0,0.0,30097.75,78.5,0.0026,7575.9167,0.2517,7003.08333333333,45.89,22443.3333,1633.91666666667,8.16,63.15,115.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.965926,0.258819,0,1,0,0,0,0,0,1,0,0,0,0.0,29757.41666666667,61.1667,0.0021,8717.1667,0.2929,6255.83333333333,45.89,20979.0833,1834.16666666667,8.08,87.0,104.69
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.866025,0.5,0,1,0,0,0,0,0,1,0,0,0,0.0,28894.5,52.3333,0.0018,9318.6667,0.3225,5971.91666666667,45.89,19523.5,892.83333333333,8.01,96.81,98.24
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.707107,0.707107,0,1,0,0,0,0,0,1,0,0,0,0.0,26213.08333333333,27.25,0.001,9511.25,0.3628,5458.66666666667,45.89,16674.5833,134.0,7.94,94.75,96.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.5,0.866025,0,1,0,0,0,0,0,1,0,0,0,0.0,24321.75,27.1667,0.0011,9716.8333,0.3995,4342.16666666667,45.89,14577.75,-54.5,7.87,63.15,95.0
2023,0,0,0,0,0,0,0,0,0,1,0,0,-0.0,1.0,-0.258819,0.965926,0,1,0,0,0,0,0,1,0,0,0,0.0,23256.66666666667,27.0833,0.0012,9761.75,0.4197,3452.75,45.89,13467.8334,430.83333333333,7.8,36.4,71.56
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,1.0,21945.75,26.9167,0.0012,9708.75,0.4424,3224.83333333333,36.45,12210.0833,219.41666666667,7.73,61.6,16.75
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.258819,0.965926,0,0,1,0,0,0,0,0,0,0,1,1.0,20909.0,26.0,0.0012,10284.3333,0.4919,3124.66666666667,36.45,10598.6667,-253.0,7.7,60.0,12.52
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.5,0.866025,0,0,1,0,0,0,0,0,0,0,1,1.0,20305.75,26.25,0.0013,10975.3333,0.5405,2996.33333333333,36.45,9304.1667,-611.25,7.66,64.0,4.99
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.707107,0.707107,0,0,1,0,0,0,0,0,0,0,1,1.0,19941.91666666667,26.5,0.0013,10771.6667,0.5402,2859.58333333333,36.45,9143.75,-59.08333333333,7.63,64.8,4.3
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,1,1.0,19779.41666666667,26.1667,0.0013,11087.0,0.5605,2869.25,36.45,8666.25,-605.0,7.59,65.5,4.3
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.965926,0.258819,0,0,1,0,0,0,0,0,0,0,1,1.0,19924.66666666667,26.0,0.0013,12100.5833,0.6073,2934.58333333333,36.45,7798.0834,-1215.75,7.56,75.26,4.3
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1.0,20725.41666666667,85.0,0.0041,13213.5833,0.6376,2992.08333333333,36.45,7426.8334,-1959.58333333333,7.52,94.8,4.3
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.965926,-0.258819,0,0,1,0,0,0,0,0,0,0,1,1.0,21034.83333333333,1379.5,0.0656,12993.3333,0.6177,2698.33333333333,36.45,6662.0,-2557.75,7.49,101.94,4.3
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.866025,-0.5,0,0,1,0,0,0,0,0,0,0,1,1.0,22171.5,3817.25,0.1722,11842.8333,0.5341,2611.75,36.45,6511.4167,-2495.08333333333,7.45,129.47,4.3
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.707107,-0.707107,0,0,1,0,0,0,0,0,0,0,1,1.0,22985.25,5132.5,0.2233,12140.25,0.5282,2480.91666666667,36.45,5712.5,-2788.5,7.42,115.01,3.1
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.5,-0.866025,0,0,1,0,0,0,0,0,0,0,1,1.0,23269.5,5612.1667,0.2412,12887.5,0.5538,1917.75,36.45,4769.8333,-2328.25,7.38,105.24,1.8
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.258819,-0.965926,0,0,1,0,0,0,0,0,0,0,1,1.0,23334.41666666667,6054.4167,0.2595,13182.0833,0.5649,1542.33333333333,36.45,4097.9167,-1989.66666666667,7.35,104.5,0.54
2023,0,0,0,0,0,0,0,0,0,0,1,0,0.201299,0.97953,0.0,-1.0,0,0,1,0,0,0,0,0,0,0,1,1.0,23839.08333333333,6247.6667,0.2621,12856.0833,0.5393,1715.41666666667,36.45,4735.3333,-1315.5,7.32,102.64,0.1
