datetime_iso,year,month,day,hour,demand,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_sin,day_cos,hour_sin,hour_cos,weekday,is_mond,is_tues,is_wed,is_thurs,is_fri,is_sat,is_sun,type_of_day,type_day_workday,type_day_sat,type_day_sun,type_day_holiday,holiday_coef,interchange_balance,solar,wind,residual_demand,solar_share_demand,wind_share_demand,temp,temp_dev,gas_generation,gas_price,price_es_24h,target_price
2024-03-17 08:00:00,2024,3,17,8,21623.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,0.866025,-0.5,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-3625.66666666667,10523.0833,3429.9167,7670.0,0.4867,0.1586,17.24,4.76,2513.66666666667,27.74,26.45,11.25
2024-03-17 09:00:00,2024,3,17,9,22085.91666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,0.707107,-0.707107,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-4664.41666666667,13523.0833,3157.3333,5405.5001,0.6123,0.143,17.26,4.74,1968.0,27.74,14.77,11.34
2024-03-17 10:00:00,2024,3,17,10,21885.16666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,0.5,-0.866025,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-5332.58333333333,14801.75,2987.0,4096.4167,0.6763,0.1365,17.28,4.72,1883.16666666667,27.74,10.5,9.72
2024-03-17 11:00:00,2024,3,17,11,21709.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,0.258819,-0.965926,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-5579.08333333333,15352.1667,3094.9167,3261.9999,0.7072,0.1426,17.3,4.7,1822.75,27.74,5.42,0.43
2024-03-17 12:00:00,2024,3,17,12,22154.5,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,0.0,-1.0,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-5516.75,15486.5,2975.5833,3692.4167,0.699,0.1343,17.32,4.68,1924.91666666667,27.74,3.2,0.43
2024-03-17 13:00:00,2024,3,17,13,22167.41666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.258819,-0.965926,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-5652.66666666667,15579.0833,2821.75,3766.5834,0.7028,0.1273,17.34,4.66,2004.08333333333,27.74,3.2,0.43
2024-03-17 14:00:00,2024,3,17,14,21452.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.5,-0.866025,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-4977.91666666667,14510.25,2386.5,4555.25,0.6764,0.1112,17.36,4.64,2041.0,27.74,1.0,0.43
2024-03-17 15:00:00,2024,3,17,15,21400.41666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.707107,-0.707107,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-4717.91666666667,12200.0833,2406.5,6793.8334,0.5701,0.1125,17.38,4.62,2676.41666666667,27.74,0.43,0.43
2024-03-17 16:00:00,2024,3,17,16,22009.16666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.866025,-0.5,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-3570.25,8066.3333,2220.75,11722.0834,0.3665,0.1009,17.4,4.6,3733.58333333333,27.74,4.25,9.72
2024-03-17 17:00:00,2024,3,17,17,23324.75,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.965926,-0.258819,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-1524.33333333333,3145.6667,1919.5833,18259.5,0.1349,0.0823,17.42,4.58,5085.08333333333,27.74,13.45,14.95
2024-03-17 18:00:00,2024,3,17,18,25525.25,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-1.0,-0.0,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-175.0,588.9167,1671.0,23265.3333,0.0231,0.0655,17.44,4.56,6142.91666666667,27.74,30.0,35.0
2024-03-17 19:00:00,2024,3,17,19,27385.58333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.965926,0.258819,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,2166.25,374.4167,1506.75,25504.4166,0.0137,0.055,17.47,4.53,6094.58333333333,27.74,65.3,79.06
2024-03-17 20:00:00,2024,3,17,20,27421.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.866025,0.5,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,2167.0,311.5833,1396.6667,25712.8333,0.0114,0.0509,17.49,4.51,6121.66666666667,27.74,82.61,77.89
2024-03-17 21:00:00,2024,3,17,21,25869.16666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.707107,0.707107,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,1042.41666666667,208.8333,1297.5833,24362.7501,0.0081,0.0502,17.51,4.49,5899.75,27.74,73.35,72.33
2024-03-17 22:00:00,2024,3,17,22,23880.41666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.5,0.866025,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-82.58333333333,185.5,1309.5,22385.4167,0.0078,0.0548,17.53,4.47,5532.0,27.74,51.06,72.1
2024-03-17 23:00:00,2024,3,17,23,22467.25,0,0,1,0,0,0,0,0,0,0,0,0,-0.299363,-0.954139,-0.258819,0.965926,6,0,0,0,0,0,0,1,2,0,0,1,0,0.0,-132.41666666667,136.1667,1397.75,20933.3333,0.0061,0.0622,17.55,4.45,4340.83333333333,27.74,35.58,65.91
2024-03-18 00:00:00,2024,3,18,0,21313.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-470.16666666667,27.9167,1581.8333,19703.9167,0.0013,0.0742,17.57,4.43,4037.58333333333,28.02,35.0,64.12
2024-03-18 01:00:00,2024,3,18,1,20482.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.258819,0.965926,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-700.66666666667,25.25,1769.25,18687.8333,0.0012,0.0864,17.58,4.42,3913.08333333333,28.02,30.0,50.3
2024-03-18 02:00:00,2024,3,18,2,20143.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.5,0.866025,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-349.83333333333,25.25,2114.9167,18002.9166,0.0013,0.105,17.6,4.4,3685.75,28.02,25.15,48.85
2024-03-18 03:00:00,2024,3,18,3,20196.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.707107,0.707107,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-67.66666666667,25.4167,2247.4167,17923.8333,0.0013,0.1113,17.61,4.39,3850.16666666667,28.02,25.15,48.85
2024-03-18 04:00:00,2024,3,18,4,20970.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.866025,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-293.83333333333,25.0,2419.0,18526.3333,0.0012,0.1154,17.62,4.38,4376.91666666667,28.02,25.15,46.03
2024-03-18 05:00:00,2024,3,18,5,23645.5,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.965926,0.258819,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,548.75,24.8333,2831.1667,20789.5,0.0011,0.1197,17.63,4.37,5206.33333333333,28.02,25.0,44.28
2024-03-18 06:00:00,2024,3,18,6,26392.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,2941.0,349.0,2771.25,23271.8333,0.0132,0.105,17.64,4.36,5291.08333333333,28.02,21.45,52.61
2024-03-18 07:00:00,2024,3,18,7,27435.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.965926,-0.258819,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,2173.58333333333,3424.8333,2245.6667,21764.5833,0.1248,0.0819,17.66,4.34,5299.0,28.02,24.0,62.61
2024-03-18 08:00:00,2024,3,18,8,27606.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.866025,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-1156.58333333333,8047.75,1585.8333,17973.0834,0.2915,0.0574,17.67,4.33,5313.16666666667,28.02,11.25,79.06
2024-03-18 09:00:00,2024,3,18,9,27006.91666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.707107,-0.707107,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-1475.58333333333,10792.9167,1280.25,14933.75,0.3996,0.0474,17.68,4.32,3849.58333333333,28.02,11.34,52.61
2024-03-18 10:00:00,2024,3,18,10,26464.91666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.5,-0.866025,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-2556.66666666667,12152.75,1133.1667,13179.0,0.4592,0.0428,17.7,4.3,3133.0,28.02,9.72,42.1
2024-03-18 11:00:00,2024,3,18,11,26515.75,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.258819,-0.965926,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-2356.08333333333,13037.8333,1081.75,12396.1667,0.4917,0.0408,17.71,4.29,2812.75,28.02,0.43,35.0
2024-03-18 12:00:00,2024,3,18,12,26634.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,0.0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-1926.33333333333,13269.6667,973.0833,12391.3333,0.4982,0.0365,17.72,4.28,3130.91666666667,28.02,0.43,35.0
2024-03-18 13:00:00,2024,3,18,13,26585.58333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.258819,-0.965926,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-2369.66666666667,12854.4167,1011.8333,12719.3333,0.4835,0.0381,17.73,4.27,3485.83333333333,28.02,0.43,35.0
2024-03-18 14:00:00,2024,3,18,14,26195.58333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.5,-0.866025,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-2010.91666666667,11170.5833,1098.25,13926.75,0.4264,0.0419,17.74,4.26,4026.25,28.02,0.43,35.0
2024-03-18 15:00:00,2024,3,18,15,26133.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.707107,-0.707107,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-1170.58333333333,9175.75,1065.5833,15892.0,0.3511,0.0408,17.76,4.24,5110.58333333333,28.02,0.43,35.5
2024-03-18 16:00:00,2024,3,18,16,26865.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.866025,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-455.66666666667,5986.25,988.4167,19890.6666,0.2228,0.0368,17.77,4.23,6478.41666666667,28.02,9.72,43.86
2024-03-18 17:00:00,2024,3,18,17,27593.41666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.965926,-0.258819,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1125.25,2241.0,858.1667,24494.25,0.0812,0.0311,17.78,4.22,7333.91666666667,28.02,14.95,47.7
2024-03-18 18:00:00,2024,3,18,18,29565.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-1.0,-0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,3058.75,193.6667,887.0,28484.4166,0.0066,0.03,17.8,4.2,7822.58333333333,28.02,35.0,73.45
2024-03-18 19:00:00,2024,3,18,19,31280.25,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.965926,0.258819,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,4319.58333333333,33.3333,813.5,30433.4167,0.0011,0.026,17.81,4.19,7773.5,28.02,79.06,125.16
2024-03-18 20:00:00,2024,3,18,20,30586.41666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.866025,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,4096.33333333333,30.3333,910.0,29646.0834,0.001,0.0298,17.82,4.18,7259.66666666667,28.02,77.89,114.24
2024-03-18 21:00:00,2024,3,18,21,27645.16666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.707107,0.707107,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,2968.75,31.0,1168.4167,26445.75,0.0011,0.0423,17.83,4.17,6711.33333333333,28.02,72.33,95.85
2024-03-18 22:00:00,2024,3,18,22,25011.16666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.5,0.866025,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1314.5,30.75,1299.0,23681.4167,0.0012,0.0519,17.85,4.15,5466.08333333333,28.02,72.1,77.8
2024-03-18 23:00:00,2024,3,18,23,23607.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.485302,-0.874347,-0.258819,0.965926,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1147.58333333333,30.1667,1264.75,22312.0833,0.0013,0.0536,17.86,4.14,4702.08333333333,28.02,65.91,70.51
2024-03-19 00:00:00,2024,3,19,0,22438.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-134.58333333333,29.0,1197.3333,21211.6667,0.0013,0.0534,17.87,4.13,4837.0,28.65,64.12,69.14
2024-03-19 01:00:00,2024,3,19,1,21494.58333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.258819,0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-235.91666666667,28.8333,1180.4167,20285.3333,0.0013,0.0549,17.81,4.19,4340.08333333333,28.65,50.3,65.06
2024-03-19 02:00:00,2024,3,19,2,21153.75,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.5,0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,11.91666666667,28.0833,1179.25,19946.4167,0.0013,0.0557,17.76,4.24,4101.33333333333,28.65,48.85,58.13
2024-03-19 03:00:00,2024,3,19,3,21220.83333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.707107,0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,13.16666666667,27.3333,1024.0,20169.5,0.0013,0.0483,17.7,4.3,4543.25,28.65,48.85,56.18
2024-03-19 04:00:00,2024,3,19,4,21791.25,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.866025,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,262.25,28.0,1120.0,20643.25,0.0013,0.0514,17.65,4.35,4496.91666666667,28.65,46.03,53.0
2024-03-19 05:00:00,2024,3,19,5,23799.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.965926,0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,927.83333333333,27.6667,1233.6667,22538.3333,0.0012,0.0518,17.59,4.41,5162.33333333333,28.65,44.28,58.76
2024-03-19 06:00:00,2024,3,19,6,25904.16666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,1.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2042.16666666667,241.1667,1254.75,24408.25,0.0093,0.0484,17.54,4.46,5295.75,28.65,52.61,70.5
2024-03-19 07:00:00,2024,3,19,7,26917.25,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.965926,-0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,501.91666666667,3147.3333,1115.5833,22654.3334,0.1169,0.0414,17.48,4.52,5932.83333333333,28.65,62.61,91.0
2024-03-19 08:00:00,2024,3,19,8,26979.5,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.866025,-0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-1785.08333333333,8554.8333,986.0,17438.6667,0.3171,0.0365,17.42,4.58,5159.25,28.65,79.06,95.87
2024-03-19 09:00:00,2024,3,19,9,26405.75,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.707107,-0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-3281.83333333333,13040.9167,736.9167,12627.9166,0.4939,0.0279,17.37,4.63,4088.58333333333,28.65,52.61,58.13
2024-03-19 10:00:00,2024,3,19,10,25816.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.5,-0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-4301.75,15201.8333,752.5833,9861.9167,0.5888,0.0292,17.31,4.69,2656.33333333333,28.65,42.1,37.28
2024-03-19 11:00:00,2024,3,19,11,26026.5,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.258819,-0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-5556.41666666667,16374.25,936.1667,8716.0833,0.6291,0.036,17.26,4.74,2440.16666666667,28.65,35.0,35.26
2024-03-19 12:00:00,2024,3,19,12,25955.16666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,0.0,-1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-4987.5,16468.25,1384.1667,8102.75,0.6345,0.0533,17.2,4.8,2462.91666666667,28.65,35.0,35.0
2024-03-19 13:00:00,2024,3,19,13,25719.83333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.258819,-0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-5257.0,15786.8333,2092.4167,7840.5833,0.6138,0.0814,17.14,4.86,2455.0,28.65,35.0,35.0
2024-03-19 14:00:00,2024,3,19,14,25472.83333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.5,-0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-5216.58333333333,14154.6667,2639.9167,8678.2499,0.5557,0.1036,17.09,4.91,2739.41666666667,28.65,35.0,35.0
2024-03-19 15:00:00,2024,3,19,15,25690.91666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.707107,-0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-4756.25,11248.4167,2913.4167,11529.0833,0.4378,0.1134,17.03,4.97,3992.25,28.65,35.5,35.0
2024-03-19 16:00:00,2024,3,19,16,26423.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.866025,-0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-3612.25,6897.3333,2817.75,16708.25,0.261,0.1066,16.98,5.02,5775.16666666667,28.65,43.86,35.54
2024-03-19 17:00:00,2024,3,19,17,27099.41666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.965926,-0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-1740.33333333333,2574.6667,2513.9167,22010.8333,0.095,0.0928,16.92,5.08,7187.16666666667,28.65,47.7,54.5
2024-03-19 18:00:00,2024,3,19,18,28924.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-1.0,-0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-577.58333333333,421.75,2263.6667,26239.25,0.0146,0.0783,16.87,5.13,8563.66666666667,28.65,73.45,76.62
2024-03-19 19:00:00,2024,3,19,19,30493.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.965926,0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1476.5,152.8333,2171.0,28169.8334,0.005,0.0712,16.81,5.19,8792.25,28.65,125.16,128.96
2024-03-19 20:00:00,2024,3,19,20,29611.5,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.866025,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2066.08333333333,33.25,2668.8333,26909.4167,0.0011,0.0901,16.75,5.25,7355.16666666667,28.65,114.24,110.0
2024-03-19 21:00:00,2024,3,19,21,27070.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.707107,0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,545.83333333333,32.9167,3137.1667,23900.2499,0.0012,0.1159,16.7,5.3,6073.75,28.65,95.85,92.01
2024-03-19 22:00:00,2024,3,19,22,24671.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.5,0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-1492.75,33.3333,3699.8333,20938.1667,0.0014,0.15,16.64,5.36,5358.66666666667,28.65,77.8,81.75
2024-03-19 23:00:00,2024,3,19,23,23310.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372,-0.758758,-0.258819,0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-635.5,33.8333,4300.0,18976.25,0.0015,0.1845,16.59,5.41,3630.41666666667,28.65,70.51,76.1
2024-03-20 00:00:00,2024,3,20,0,22199.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.0,1.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-706.41666666667,33.1667,4459.9167,17705.9166,0.0015,0.2009,16.53,5.47,2947.66666666667,28.75,69.14,70.0
2024-03-20 01:00:00,2024,3,20,1,21222.58333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.258819,0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-848.91666666667,33.0,4611.0833,16578.5,0.0016,0.2173,16.56,5.44,2655.25,28.75,65.06,68.57
2024-03-20 02:00:00,2024,3,20,2,20881.75,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.5,0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-978.33333333333,33.3333,4665.6667,16182.75,0.0016,0.2234,16.59,5.41,2510.83333333333,28.75,58.13,60.78
2024-03-20 03:00:00,2024,3,20,3,20887.5,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.707107,0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-951.16666666667,33.5,4682.1667,16171.8333,0.0016,0.2242,16.62,5.38,2688.0,28.75,56.18,50.53
2024-03-20 04:00:00,2024,3,20,4,21566.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.866025,0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-1019.25,33.1667,4955.5,16578.0,0.0015,0.2298,16.65,5.35,3125.41666666667,28.75,53.0,42.84
2024-03-20 05:00:00,2024,3,20,5,24266.91666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.965926,0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,29.33333333333,33.4167,4848.3333,19385.1667,0.0014,0.1998,16.68,5.32,3672.91666666667,28.75,58.76,58.0
2024-03-20 06:00:00,2024,3,20,6,27189.41666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,1.0,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1110.5,286.5833,4531.8333,22371.0001,0.0105,0.1667,16.71,5.29,4359.33333333333,28.75,70.5,68.0
2024-03-20 07:00:00,2024,3,20,7,28525.08333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.965926,-0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-34.91666666667,2666.8333,3893.8333,21964.4167,0.0935,0.1365,16.73,5.27,4578.33333333333,28.75,91.0,88.38
2024-03-20 08:00:00,2024,3,20,8,28129.91666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.866025,-0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-892.25,7426.8333,3427.8333,17275.2501,0.264,0.1219,16.76,5.24,3382.41666666667,28.75,95.87,85.25
2024-03-20 09:00:00,2024,3,20,9,27564.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.707107,-0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-3091.58333333333,10416.5833,3636.1667,13511.5833,0.3779,0.1319,16.79,5.21,2715.66666666667,28.75,58.13,61.76
2024-03-20 10:00:00,2024,3,20,10,27055.66666666667,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.5,-0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-3373.5,11891.6667,4042.4167,11121.5833,0.4395,0.1494,16.82,5.18,2417.41666666667,28.75,37.28,35.7
2024-03-20 11:00:00,2024,3,20,11,27361.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.258819,-0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-3759.5,13320.0,4222.25,9818.75,0.4868,0.1543,16.85,5.15,2091.83333333333,28.75,35.26,35.0
2024-03-20 12:00:00,2024,3,20,12,27572.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,0.0,-1.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-3613.25,13900.6667,4460.4167,9211.2499,0.5042,0.1618,16.88,5.12,2098.0,28.75,35.0,33.26
2024-03-20 13:00:00,2024,3,20,13,27407.83333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,-0.258819,-0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-4172.25,12931.1667,5281.4167,9195.2499,0.4718,0.1927,16.91,5.09,2279.08333333333,28.75,35.0,27.0
2024-03-20 14:00:00,2024,3,20,14,27199.33333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,-0.5,-0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-3135.5,11649.3333,5725.1667,9824.8333,0.4283,0.2105,16.94,5.06,2330.08333333333,28.75,35.0,27.28
2024-03-20 15:00:00,2024,3,20,15,27378.5,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,-0.707107,-0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-2653.25,9440.8333,5539.4167,12398.25,0.3448,0.2023,16.97,5.03,3039.0,28.75,35.0,28.69
2024-03-20 16:00:00,2024,3,20,16,27755.25,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,-0.866025,-0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-2096.16666666667,6920.8333,5555.1667,15279.25,0.2494,0.2001,17.0,5.0,4449.83333333333,28.75,35.54,34.15
2024-03-20 17:00:00,2024,3,20,17,28136.83333333333,0,0,1,0,0,0,0,0,0,0,0,0,-0.790776,-0.612106,-0.965926,-0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-870.08333333333,2902.5,5958.5,19275.8333,0.1032,0.2118,17.03,4.97,5563.75,28.75,54.5,35.43
